time_ms,lat,lng,altitude_m,speed_kmh,course_deg,roll_deg,pitch_deg,yaw_deg,satellites,hdop
131457,43.744346,-79.479508,199.4,0.0,0.0,0.03,0.0,0.0,12,0.95
132496,43.744344,-79.479509,199.4,0.07,0.0,0.06,0.0,0.0,12,0.95
133535,43.744344,-79.479509,199.4,0.02,0.0,0.12,0.0,0.0,12,0.95
134576,43.744344,-79.47951,199.2,0.06,0.0,0.18,0.0,0.0,12,0.95
135615,43.744343,-79.479512,199.0,0.15,0.0,0.24,0.0,0.0,12,0.95
136665,43.744342,-79.479513,198.8,0.04,0.0,0.3,0.0,0.0,12,0.95
137717,43.744341,-79.479515,198.4,0.04,0.0,0.36,0.0,0.0,12,0.95
138774,43.744341,-79.479517,198.2,0.04,0.0,0.42,0.0,0.0,12,0.9
140112,43.744343,-79.479519,197.9,0.02,0.0,0.48,0.0,0.0,12,0.9
141519,43.744343,-79.479519,197.9,0.02,0.0,0.54,0.0,0.0,12,0.9
142575,43.744345,-79.479521,197.7,0.0,0.0,0.6,0.0,0.0,12,0.86
143631,43.744346,-79.479522,197.6,0.02,0.0,0.65,0.0,0.0,12,0.86
144689,43.744347,-79.479522,197.8,0.02,0.0,0.71,0.0,0.0,12,0.86
145752,43.744349,-79.479522,197.8,0.19,0.0,0.77,-29.67,0.0,12,0.86
147231,43.744343,-79.479525,196.9,0.02,0.0,0.83,-29.67,0.0,12,0.86
148508,43.744343,-79.479525,196.9,0.02,0.0,0.89,-29.67,0.0,12,0.86
149564,43.74434,-79.479527,196.6,0.09,0.0,0.94,0.0,0.0,12,0.86
150619,43.74434,-79.479528,196.5,0.07,0.0,1.0,0.0,0.0,12,0.86
151675,43.74434,-79.479527,196.6,0.07,0.0,1.06,0.0,0.0,12,0.86
152730,43.74434,-79.479527,196.8,0.04,0.0,1.11,0.0,0.0,12,0.86
153865,43.744342,-79.479527,196.9,0.02,0.0,1.17,0.0,0.0,12,0.86
155473,43.744344,-79.479527,196.9,0.02,0.0,1.22,0.0,0.0,12,0.86
156534,43.744345,-79.479527,197.1,0.11,0.0,1.28,0.0,0.0,12,0.86
157589,43.744346,-79.479526,197.3,0.17,0.0,1.33,0.0,0.0,12,0.86
158644,43.744347,-79.479525,197.5,0.09,0.0,1.39,0.0,0.0,12,0.86
159700,43.744348,-79.479525,197.6,0.06,0.0,1.44,0.0,0.0,12,0.86
160757,43.744349,-79.479524,197.8,0.0,0.0,1.49,0.0,0.0,12,0.8
162268,43.744351,-79.479523,198.0,0.15,0.0,1.54,0.0,0.0,12,0.8
163526,43.744351,-79.479523,198.0,0.15,0.0,1.59,0.0,0.0,12,0.8
164583,43.744351,-79.479523,198.0,0.15,9.0,1.64,0.0,9.0,12,0.8
165640,43.74435,-79.479523,197.9,0.02,9.0,1.69,0.0,9.0,12,0.8
166699,43.74435,-79.479523,197.9,0.0,9.0,1.74,0.0,9.0,12,0.8
167756,43.74435,-79.479523,197.8,0.02,9.0,1.79,0.0,9.0,12,0.8
169245,43.744352,-79.479524,197.9,0.09,9.0,1.84,0.0,9.0,12,0.8
170524,43.744352,-79.479524,197.9,0.09,9.0,1.89,0.0,9.0,12,0.8
171581,43.744351,-79.479524,197.7,0.04,9.0,1.93,0.0,9.0,12,0.8
172638,43.744351,-79.479525,197.6,0.06,9.0,1.98,0.0,9.0,12,0.8
173695,43.744352,-79.479524,197.7,0.04,9.0,2.02,0.0,9.0,12,0.8
174753,43.744352,-79.479523,197.8,0.06,9.0,2.07,0.0,9.0,12,0.8
176213,43.744351,-79.479525,197.4,0.13,9.0,2.11,0.0,9.0,12,0.8
177523,43.744351,-79.479525,197.4,0.13,9.0,2.15,0.0,9.0,12,0.8
178580,43.744352,-79.479525,197.6,0.13,9.0,2.19,0.0,9.0,12,0.8
179637,43.744352,-79.479524,197.7,0.07,9.0,2.23,0.0,9.0,12,0.8
180694,43.744352,-79.479523,197.8,0.13,9.0,2.27,0.0,9.0,12,0.8
181751,43.744352,-79.479523,197.9,0.13,9.0,2.31,0.0,9.0,12,0.8
183173,43.744351,-79.479521,198.2,0.07,9.0,2.35,0.0,9.0,12,0.88
184517,43.744351,-79.479521,198.2,0.07,9.0,2.39,0.0,9.0,12,0.88
185574,43.744349,-79.47952,198.5,0.04,9.0,2.42,0.0,9.0,12,0.8
186631,43.744349,-79.479521,198.4,0.09,9.0,2.46,0.0,9.0,12,0.8
187689,43.744349,-79.47952,198.7,0.04,9.0,2.49,0.0,9.0,12,0.8
188749,43.744349,-79.47952,198.7,0.06,9.0,2.52,0.0,9.0,12,0.8
190107,43.744348,-79.47952,198.8,0.04,9.0,2.56,0.0,9.0,12,0.8
191516,43.744348,-79.47952,198.8,0.04,9.0,2.59,0.0,9.0,12,0.8
192573,43.744347,-79.479521,198.7,0.04,9.0,2.62,0.0,9.0,12,0.8
193630,43.744346,-79.47952,198.9,0.0,9.0,2.65,0.0,9.0,12,0.8
194688,43.744346,-79.479521,199.0,0.02,9.0,2.67,0.0,9.0,12,0.8
195746,43.744346,-79.479522,199.0,0.02,9.0,2.7,0.0,9.0,12,0.8
197097,43.744346,-79.479523,198.8,0.02,9.0,2.73,0.0,9.0,12,0.8
198514,43.744346,-79.479523,198.8,0.02,9.0,2.75,0.0,9.0,12,0.8
199573,43.744346,-79.479524,198.5,0.07,9.0,2.77,0.0,9.0,12,0.8
200631,43.744346,-79.479525,198.5,0.04,9.0,2.8,0.0,9.0,12,0.8
201663,43.744346,-79.479526,198.4,0.02,9.0,2.82,0.0,9.0,12,0.8
202695,43.744345,-79.479526,198.4,0.15,9.0,2.84,0.0,9.0,12,0.8
203727,43.744345,-79.479525,198.5,0.17,9.0,2.86,0.0,9.0,12,0.8
204759,43.744345,-79.479525,198.5,0.0,9.0,2.87,0.0,9.0,12,0.8
205937,43.744343,-79.479525,198.6,0.35,9.0,2.89,0.0,9.0,12,0.8
207169,43.744343,-79.479525,198.7,0.35,9.0,2.91,0.0,9.0,12,0.81
208359,43.744343,-79.479525,198.7,0.35,9.0,2.92,0.0,9.0,12,0.81
209479,43.744344,-79.479525,198.7,0.02,9.0,2.93,0.0,9.0,12,0.81
210511,43.744345,-79.479525,198.9,0.07,9.0,2.95,0.0,9.0,12,0.8
211543,43.744346,-79.479526,198.9,0.04,9.0,2.96,0.0,9.0,12,0.8
212575,43.744347,-79.479526,199.0,0.06,9.0,2.97,0.0,9.0,12,0.8
213607,43.744347,-79.479527,199.0,0.04,9.0,2.97,0.0,9.0,12,0.8
214639,43.744348,-79.479527,199.1,0.19,9.0,2.98,14.2,9.0,12,0.8
215697,43.744348,-79.479526,199.2,0.37,9.0,2.99,14.2,9.0,12,0.88
216755,43.744348,-79.479527,199.3,0.28,9.0,2.99,14.2,9.0,12,0.8
218241,43.744348,-79.479529,199.2,0.3,9.0,3.0,0.0,9.0,12,0.8
219523,43.744348,-79.479529,199.2,0.3,9.0,3.0,0.0,9.0,12,0.8
220583,43.744346,-79.479529,199.4,0.02,9.0,3.0,0.0,9.0,12,0.8
221641,43.744346,-79.479529,199.4,0.31,9.0,3.0,-27.35,9.0,12,0.8
222673,43.744345,-79.479532,198.6,0.39,9.0,3.0,-13.77,9.0,12,0.8
223705,43.744344,-79.479534,198.8,0.81,9.0,3.0,-13.77,9.0,12,0.8
224737,43.744343,-79.479537,198.7,0.11,9.0,2.99,13.58,9.0,12,0.8
225831,43.744345,-79.479535,198.7,0.37,320.37,2.99,10.4,320.37,12,0.88
227437,43.744344,-79.479535,198.8,0.37,320.37,2.98,1.94,320.37,12,0.8
228544,43.744344,-79.479532,198.6,1.37,7.34,2.97,1.94,7.34,12,0.8
229602,43.744344,-79.47953,198.7,0.2,7.34,2.97,-8.47,7.34,12,0.8
230662,43.744346,-79.479534,198.3,0.02,7.34,2.96,0.0,7.34,12,0.8
231720,43.744346,-79.479536,197.8,0.09,7.34,2.95,0.0,7.34,12,0.8
232803,43.744348,-79.479537,197.8,0.02,7.34,2.93,0.0,7.34,12,0.8
234404,43.744348,-79.479538,197.7,0.07,7.34,2.92,0.0,7.34,12,0.8
235534,43.744348,-79.479538,197.8,0.15,7.34,2.91,0.0,7.34,12,0.8
236592,43.744349,-79.479539,197.9,0.02,7.34,2.89,0.0,7.34,12,0.8
237658,43.744349,-79.479539,197.9,0.06,7.34,2.88,0.0,7.34,12,0.8
238724,43.74435,-79.47954,197.9,0.11,7.34,2.86,0.0,7.34,12,0.8
239917,43.744349,-79.479543,197.8,0.06,7.34,2.84,0.0,7.34,12,0.8
241521,43.744349,-79.479545,197.5,0.06,7.34,2.82,0.0,7.34,12,0.8
242587,43.744349,-79.479548,197.3,0.0,7.34,2.8,0.0,7.34,12,0.8
243653,43.74435,-79.47955,197.1,0.04,7.34,2.78,0.0,7.34,12,0.8
244719,43.744351,-79.479551,197.1,0.02,7.34,2.75,0.0,7.34,12,0.8
245847,43.744354,-79.479552,197.0,0.13,7.34,2.73,0.0,7.34,12,0.8
247514,43.744355,-79.479553,197.0,0.13,7.34,2.7,0.0,7.34,12,0.8
248580,43.744355,-79.479554,197.0,0.0,7.34,2.68,0.0,7.34,12,0.8
249646,43.744356,-79.479555,197.0,0.07,7.34,2.65,0.0,7.34,12,0.8
250712,43.744357,-79.479555,197.2,0.04,7.34,2.62,0.0,7.34,12,0.8
251805,43.744358,-79.479556,197.4,0.13,7.34,2.59,0.0,7.34,12,0.8
253512,43.74436,-79.479556,197.1,0.19,7.34,2.56,0.0,7.34,12,0.8
254578,43.74436,-79.479556,197.0,0.11,7.34,2.53,-18.2,7.34,12,0.8
255644,43.744359,-79.479556,196.8,0.48,7.34,2.49,-18.2,7.34,12,0.8
256710,43.744359,-79.479557,196.7,0.09,7.34,2.46,-18.2,7.34,12,0.85
257793,43.744357,-79.479559,196.4,0.02,7.34,2.43,0.0,7.34,12,0.8
259504,43.744359,-79.479558,196.4,0.09,7.34,2.39,0.0,7.34,12,0.8
260570,43.744359,-79.479558,196.4,0.09,7.34,2.35,0.0,7.34,12,0.8
261636,43.74436,-79.479558,196.3,0.07,7.34,2.31,0.0,7.34,12,0.8
262702,43.744359,-79.479559,196.2,0.06,7.34,2.28,0.0,7.34,12,0.8
263777,43.744358,-79.479559,196.1,0.06,7.34,2.24,0.0,7.34,12,0.8
265448,43.744358,-79.479559,196.1,0.26,7.34,2.2,0.0,7.34,12,0.8
266555,43.744359,-79.479559,196.1,0.17,7.34,2.16,0.0,7.34,12,0.8
267621,43.744358,-79.47956,196.0,0.07,7.34,2.11,0.0,7.34,12,0.8
268687,43.744358,-79.47956,196.0,0.02,7.34,2.07,0.0,7.34,12,0.8
269753,43.744359,-79.47956,196.1,0.0,7.34,2.03,0.0,7.34,12,0.8
271340,43.74436,-79.479558,196.4,0.07,7.34,1.98,0.0,7.34,12,0.8
272547,43.744361,-79.479557,196.4,0.04,7.34,1.94,0.0,7.34,12,0.8
273613,43.744361,-79.479558,196.2,0.09,7.34,1.89,0.0,7.34,12,0.8
274681,43.744361,-79.479558,196.2,0.13,7.34,1.84,0.0,7.34,12,0.8
275747,43.744361,-79.479559,196.3,0.06,7.34,1.8,0.0,7.34,12,0.8
277274,43.744361,-79.479559,196.4,0.06,7.34,1.75,0.0,7.34,12,0.8
278541,43.744361,-79.479559,196.4,0.06,7.34,1.7,0.0,7.34,12,0.8
279607,43.744361,-79.479559,196.4,0.09,10.0,1.65,0.0,10.0,12,0.8
280673,43.744361,-79.479558,196.4,0.06,10.0,1.6,0.0,10.0,12,0.8
281739,43.744361,-79.479558,196.5,0.09,10.0,1.55,0.0,10.0,12,0.8
283124,43.744363,-79.479559,196.8,0.09,10.0,1.49,0.0,10.0,12,0.8
284533,43.744363,-79.479559,196.8,0.09,10.0,1.44,0.0,10.0,12,0.8
285601,43.744364,-79.479559,196.6,0.17,10.0,1.39,0.0,10.0,12,0.8
286667,43.744365,-79.479557,196.5,0.11,10.0,1.34,0.0,10.0,12,0.8
287734,43.744363,-79.479559,196.4,0.19,10.0,1.28,0.0,10.0,12,0.8
289034,43.744359,-79.479561,196.3,0.07,10.0,1.23,0.0,10.0,12,0.8
290538,43.744359,-79.479561,196.3,0.07,10.0,1.17,0.0,10.0,12,0.8
291603,43.74436,-79.479561,196.4,0.02,10.0,1.12,0.0,10.0,12,0.8
292669,43.744358,-79.479563,196.2,0.11,10.0,1.06,0.0,10.0,12,0.8
293735,43.744357,-79.479563,196.1,0.09,10.0,1.0,0.0,10.0,12,0.8
295070,43.744358,-79.479566,195.8,0.02,10.0,0.95,0.0,10.0,12,0.8
296531,43.744358,-79.479566,195.8,0.02,10.0,0.89,0.0,10.0,12,0.8
297596,43.744358,-79.479568,195.7,0.19,10.0,0.83,0.0,10.0,12,0.8
298667,43.744359,-79.479568,195.5,0.11,10.0,0.78,0.0,10.0,12,0.8
299738,43.744359,-79.479568,195.4,0.06,10.0,0.72,0.0,10.0,12,0.8
301191,43.74436,-79.479566,195.4,0.09,10.0,0.66,0.0,10.0,12,0.8
302546,43.74436,-79.479566,195.4,0.09,10.0,0.6,0.0,10.0,12,0.8
303617,43.74436,-79.479565,195.4,0.04,10.0,0.54,0.0,10.0,12,0.79
304688,43.74436,-79.479565,195.3,0.09,10.0,0.48,0.0,10.0,12,0.79
305759,43.74436,-79.479566,195.1,0.22,10.0,0.42,0.0,10.0,12,0.85
307510,43.744361,-79.479565,195.2,0.09,10.0,0.36,0.0,10.0,12,0.79
308583,43.744362,-79.479565,195.1,0.04,10.0,0.3,0.0,10.0,12,0.85
309654,43.744362,-79.479565,195.1,0.11,10.0,0.24,0.0,10.0,12,0.79
310725,43.744362,-79.479565,195.1,0.0,10.0,0.18,0.0,10.0,12,0.79
312000,43.744363,-79.479564,195.2,0.11,10.0,0.12,0.0,10.0,12,0.79
313536,43.744363,-79.479564,195.2,0.11,10.0,0.06,0.0,10.0,12,0.79
314607,43.744363,-79.479563,195.6,0.06,10.0,0.0,0.0,10.0,12,0.79
315678,43.744364,-79.479563,195.7,0.17,10.0,-0.06,0.0,10.0,12,0.79
316749,43.744364,-79.479563,195.9,0.07,10.0,-0.12,0.0,10.0,12,0.79
318274,43.744364,-79.479563,196.3,0.02,10.0,-0.18,0.0,10.0,12,0.7
319564,43.744364,-79.479563,196.3,0.02,10.0,-0.23,0.0,10.0,12,0.7
320637,43.744364,-79.479564,196.8,0.09,10.0,-0.29,0.0,10.0,12,0.7
321710,43.744364,-79.479564,197.0,0.13,10.0,-0.35,0.0,10.0,12,0.7
322838,43.744365,-79.479563,197.1,0.07,10.0,-0.41,0.0,10.0,12,0.7
324529,43.744365,-79.479563,197.5,0.07,10.0,-0.47,0.0,10.0,12,0.7
325602,43.744365,-79.479562,197.7,0.15,10.0,-0.53,0.0,10.0,12,0.7
326675,43.744365,-79.479562,197.7,0.44,10.0,-0.59,0.0,10.0,12,0.7
327748,43.744363,-79.479564,197.6,0.15,10.0,-0.65,0.0,10.0,12,0.7
329423,43.744361,-79.479565,197.6,0.09,10.0,-0.71,0.0,10.0,12,0.69
330564,43.744361,-79.479564,197.6,0.04,10.0,-0.77,0.0,10.0,12,0.69
331637,43.744361,-79.479564,197.7,0.0,10.0,-0.82,0.0,10.0,12,0.69
332710,43.74436,-79.479564,197.8,0.02,10.0,-0.88,9.19,10.0,12,0.69
333840,43.74436,-79.479562,197.9,0.61,10.0,-0.94,2.77,10.0,12,0.69
335529,43.74436,-79.479562,197.8,0.61,10.0,-1.0,2.77,10.0,12,0.69
336602,43.744356,-79.479563,197.6,0.07,10.0,-1.05,-6.42,10.0,12,0.69
337675,43.744354,-79.479561,197.7,0.11,10.0,-1.11,0.0,10.0,12,0.69
338748,43.744351,-79.479559,197.8,0.11,10.0,-1.16,0.0,10.0,12,0.69
340348,43.744347,-79.479556,197.6,0.04,10.0,-1.22,0.0,10.0,12,0.69
341564,43.744345,-79.479556,197.6,0.06,10.0,-1.27,0.0,10.0,12,0.69
342637,43.744344,-79.479554,197.4,0.06,10.0,-1.33,0.0,10.0,12,0.69
343710,43.744343,-79.479552,197.4,0.07,10.0,-1.38,0.0,10.0,12,0.69
344835,43.744341,-79.47955,197.4,0.09,10.0,-1.43,0.0,10.0,12,0.69
346536,43.74434,-79.479548,197.6,0.09,10.0,-1.49,0.0,10.0,12,0.66
347616,43.74434,-79.479547,197.8,0.15,10.0,-1.54,0.0,10.0,12,0.66
348696,43.74434,-79.479547,197.9,0.06,10.0,-1.59,0.0,10.0,12,0.66
349780,43.744341,-79.479547,198.2,0.07,10.0,-1.64,7.97,10.0,12,0.66
351544,43.744341,-79.479549,198.3,0.46,10.0,-1.69,26.04,10.0,12,0.66
352626,43.744341,-79.479548,198.5,0.48,10.0,-1.74,26.04,10.0,12,0.66
353706,43.744341,-79.479548,198.8,0.19,10.0,-1.79,18.07,10.0,12,0.66
354899,43.744341,-79.479549,199.0,0.04,10.0,-1.84,0.0,10.0,12,0.66
356546,43.744341,-79.47955,199.2,0.04,10.0,-1.88,0.0,10.0,12,0.66
357626,43.744341,-79.479551,199.2,0.06,10.0,-1.93,0.0,10.0,12,0.66
358706,43.744342,-79.479552,199.2,0.15,10.0,-1.97,0.0,10.0,12,0.66
359820,43.744342,-79.479553,199.3,0.04,10.0,-2.02,0.0,10.0,12,0.68
361543,43.744344,-79.479554,199.2,0.19,10.0,-2.06,0.0,10.0,12,0.66
362550,43.744344,-79.479554,199.2,0.19,10.0,-2.11,0.0,10.0,12,0.66
363567,43.744344,-79.479554,199.2,0.19,10.0,-2.15,0.0,10.0,12,0.66
364575,43.744344,-79.479554,199.2,0.19,10.0,-2.19,0.0,10.0,12,0.66
365701,43.744344,-79.479554,199.2,0.19,10.0,-2.23,0.0,10.0,12,0.66
366707,43.744344,-79.479554,199.2,0.19,10.0,-2.27,0.0,10.0,12,0.66
367713,43.744344,-79.479554,199.2,0.19,10.0,-2.31,0.0,10.0,12,0.66
369264,43.744344,-79.479554,199.2,0.19,10.0,-2.35,0.0,10.0,9,1.12
370637,43.744344,-79.479554,199.2,0.19,10.0,-2.38,29.45,10.0,9,1.12
371717,43.744391,-79.479543,217.4,1.74,254.89,-2.42,-0.21,254.89,12,0.7
372874,43.744392,-79.479555,212.2,0.35,232.62,-2.45,-29.88,232.62,12,0.66
374553,43.744395,-79.479553,209.4,0.35,232.62,-2.49,-89.0,232.62,12,0.66
375625,43.744385,-79.479561,208.3,0.11,232.62,-2.52,-89.0,232.62,12,0.66
376697,43.744372,-79.479568,206.3,0.19,232.62,-2.55,-89.0,232.62,12,0.66
377769,43.744369,-79.479569,204.6,0.07,232.62,-2.58,-89.0,232.62,12,0.66
379358,43.744374,-79.479567,203.7,0.2,232.62,-2.61,-59.33,232.62,12,0.66
380574,43.744373,-79.479564,203.7,0.13,232.62,-2.64,-59.33,232.62,12,0.66
381646,43.744374,-79.479564,203.1,0.17,232.62,-2.67,-29.67,232.62,12,0.66
382718,43.744374,-79.479565,203.0,0.09,232.62,-2.7,-29.67,232.62,12,0.66
383879,43.744369,-79.479566,203.0,0.07,232.62,-2.72,0.0,232.62,12,0.69
385527,43.74437,-79.479566,202.6,0.07,232.62,-2.75,0.0,232.62,12,0.66
386599,43.744369,-79.479565,202.8,0.09,232.62,-2.77,0.0,232.62,12,0.66
387671,43.744369,-79.479565,202.8,0.17,232.62,-2.79,0.0,232.62,12,0.66
388743,43.744369,-79.479564,202.9,0.17,232.62,-2.82,0.0,232.62,12,0.66
390300,43.744369,-79.479564,203.0,0.13,232.62,-2.84,0.0,232.62,12,0.66
391553,43.744369,-79.479564,203.0,0.22,232.62,-2.85,0.0,232.62,12,0.66
392625,43.744369,-79.479563,203.0,0.06,232.62,-2.87,0.0,232.62,12,0.66
393697,43.74437,-79.479562,203.1,0.02,232.62,-2.89,0.0,232.62,12,0.66
394769,43.744371,-79.479562,203.0,0.09,232.62,-2.9,-19.2,232.62,12,0.66
396526,43.744373,-79.47956,202.6,0.52,232.62,-2.92,-19.2,232.62,12,0.76
397598,43.744374,-79.479558,202.9,0.28,232.62,-2.93,-19.2,232.62,12,0.66
398670,43.744375,-79.479557,203.2,0.09,232.62,-2.94,12.56,232.62,12,0.66
399742,43.744376,-79.479555,203.4,0.87,232.62,-2.96,-11.76,232.62,12,0.76
401284,43.74437,-79.479558,202.8,0.43,232.62,-2.96,-11.76,232.62,12,0.66
402553,43.74437,-79.479558,202.8,0.43,232.62,-2.97,-24.31,232.62,12,0.66
403625,43.744369,-79.479557,203.1,0.15,232.62,-2.98,0.0,232.62,12,0.66
404697,43.744369,-79.479557,203.3,0.19,232.62,-2.99,0.0,232.62,12,0.66
405769,43.744368,-79.479557,203.2,0.11,232.62,-2.99,14.48,232.62,12,0.76
407523,43.74437,-79.479557,203.5,0.65,232.62,-3.0,14.48,232.62,12,0.66
408595,43.744372,-79.479555,203.9,0.13,232.62,-3.0,14.48,232.62,12,0.66
409667,43.744372,-79.479555,203.9,0.37,232.62,-3.0,0.0,232.62,12,0.66
410739,43.744372,-79.479554,204.1,0.09,232.62,-3.0,0.0,232.62,12,0.66
412220,43.744373,-79.479552,204.4,0.17,232.62,-3.0,0.0,232.62,12,0.68
413552,43.744373,-79.479552,204.4,0.17,232.62,-3.0,23.7,232.62,12,0.68
414624,43.744374,-79.47955,204.8,0.46,232.62,-2.99,23.7,232.62,12,0.66
415696,43.744375,-79.479549,204.9,0.33,232.62,-2.99,23.7,232.62,12,0.66
416768,43.744375,-79.479549,205.0,0.02,232.62,-2.98,0.0,232.62,12,0.66
418526,43.744377,-79.479547,205.1,0.35,232.62,-2.98,0.0,232.62,12,0.66
419598,43.744378,-79.479546,205.1,0.13,232.62,-2.97,0.0,232.62,12,0.66
420670,43.744378,-79.479546,205.1,0.24,232.62,-2.96,0.0,232.62,12,0.66
421742,43.744378,-79.479545,205.2,0.3,232.62,-2.95,0.0,232.62,12,0.66
423274,43.744378,-79.479545,205.0,0.13,232.62,-2.94,0.0,232.62,12,0.66
424555,43.744378,-79.479545,205.0,0.13,232.62,-2.92,0.0,232.62,12,0.66
425627,43.744379,-79.479545,204.8,0.2,232.62,-2.91,0.0,232.62,12,0.66
426699,43.744379,-79.479545,204.8,0.26,232.62,-2.89,-14.07,232.62,12,0.66
427772,43.744379,-79.479545,204.7,0.37,232.62,-2.88,-7.13,232.62,12,0.66
429526,43.744378,-79.479546,204.8,0.54,232.62,-2.86,-7.13,232.62,12,0.66
430606,43.744379,-79.479546,204.8,0.43,232.62,-2.84,6.94,232.62,12,0.66
431686,43.744378,-79.479547,204.8,0.2,232.62,-2.82,0.0,232.62,12,0.66
432766,43.744377,-79.479548,204.7,0.04,232.62,-2.8,0.0,232.62,12,0.66
434537,43.744376,-79.479549,204.8,0.02,232.62,-2.78,0.0,232.62,12,0.66
435624,43.744376,-79.47955,204.8,0.04,232.62,-2.75,0.0,232.62,12,0.66
436704,43.744375,-79.47955,204.9,0.28,232.62,-2.73,0.0,232.62,12,0.68
437839,43.744376,-79.479549,204.8,0.2,232.62,-2.7,0.0,232.62,12,0.68
439545,43.744375,-79.479551,204.8,0.2,232.62,-2.68,0.0,232.62,12,0.68
440627,43.744375,-79.479551,204.8,0.22,232.62,-2.65,0.0,232.62,12,0.68
441707,43.744376,-79.479551,204.8,0.07,232.62,-2.62,0.0,232.62,12,0.66
442913,43.744375,-79.479551,204.7,0.24,232.62,-2.59,0.0,232.62,12,0.68
444546,43.744376,-79.479551,204.6,0.24,232.62,-2.56,0.0,232.62,12,0.84
445626,43.744376,-79.479551,204.6,0.15,232.62,-2.53,0.0,232.62,12,0.66
446706,43.744376,-79.479551,204.4,0.17,232.62,-2.5,0.0,232.62,12,0.68
447891,43.744375,-79.479551,204.5,0.09,232.62,-2.46,0.0,232.62,12,0.68
449546,43.744374,-79.479552,204.1,0.09,232.62,-2.43,0.0,232.62,12,0.68
450626,43.744375,-79.479551,204.1,0.2,232.62,-2.39,0.0,232.62,12,0.68
451708,43.744374,-79.479552,203.9,0.26,232.62,-2.36,0.0,232.62,12,0.66
452926,43.744372,-79.479554,203.8,0.09,232.62,-2.32,0.0,232.62,12,0.68
454548,43.744372,-79.479554,203.6,0.09,232.62,-2.28,0.0,232.62,12,0.68
455628,43.744372,-79.479554,203.6,0.09,232.62,-2.24,0.0,232.62,12,0.68
456708,43.744371,-79.479555,203.6,0.39,232.62,-2.2,0.0,232.62,12,0.68
457959,43.74437,-79.479557,203.2,0.07,232.62,-2.16,0.0,232.62,12,0.66
459547,43.74437,-79.479557,203.2,0.07,232.62,-2.12,0.0,232.62,12,0.66
460627,43.744369,-79.479556,202.8,0.09,232.62,-2.07,0.0,232.62,12,0.8
461707,43.744369,-79.479557,202.6,0.02,232.62,-2.03,-17.54,232.62,12,0.68
462903,43.744369,-79.479556,202.4,0.46,232.62,-1.99,-17.54,232.62,12,0.68
464549,43.744368,-79.479556,202.4,0.46,232.62,-1.94,-37.64,232.62,12,0.66
465629,43.744369,-79.479555,202.1,0.57,232.62,-1.89,-20.11,232.62,12,0.76
466709,43.744369,-79.479555,202.0,0.13,232.62,-1.85,-45.17,232.62,12,0.76
467928,43.744367,-79.479556,201.5,0.39,232.62,-1.8,-8.82,232.62,12,0.66
469548,43.744367,-79.479556,201.7,0.39,232.62,-1.75,-8.82,232.62,12,0.66
470628,43.744368,-79.479556,201.8,0.07,232.62,-1.7,16.24,232.62,12,0.76
471708,43.744368,-79.479556,201.8,0.06,232.62,-1.65,0.0,232.62,12,0.76
472922,43.744369,-79.479554,201.7,0.33,232.62,-1.6,0.0,232.62,12,0.76
474550,43.744371,-79.479553,201.5,0.33,232.62,-1.55,0.0,232.62,12,0.68
475630,43.744369,-79.479554,201.2,0.15,232.62,-1.5,0.0,232.62,12,0.66
476710,43.744366,-79.479555,200.9,0.04,232.62,-1.45,0.0,232.62,12,0.66
477928,43.744359,-79.479554,200.7,0.06,232.62,-1.39,0.0,232.62,12,0.66
479549,43.744356,-79.479554,200.3,0.06,232.62,-1.34,0.0,232.62,12,0.66
480629,43.744354,-79.479555,200.1,0.04,232.62,-1.29,0.0,232.62,12,0.66
481709,43.744354,-79.479554,200.1,0.11,232.62,-1.23,0.0,232.62,12,0.66
482926,43.744354,-79.479552,200.1,0.19,232.62,-1.18,0.0,232.62,12,0.66
484549,43.744355,-79.479551,200.0,0.19,232.62,-1.12,0.0,232.62,12,0.66
485631,43.744355,-79.479551,200.1,0.3,232.62,-1.07,0.0,232.62,12,0.66
486711,43.744355,-79.479551,200.1,0.17,232.62,-1.01,0.0,232.62,12,0.66
487962,43.744355,-79.479552,200.0,0.09,232.62,-0.95,0.0,232.62,12,0.66
489548,43.744355,-79.479552,200.0,0.09,232.62,-0.9,0.0,232.62,12,0.66
490628,43.744356,-79.479553,199.9,0.33,232.62,-0.84,-4.33,232.62,12,0.66
491720,43.74436,-79.479554,199.8,1.43,309.58,-0.78,-4.33,309.58,12,0.66
493065,43.744362,-79.479554,199.8,0.06,309.58,-0.72,-4.33,309.58,12,0.66
494558,43.744362,-79.479554,199.8,0.06,309.58,-0.66,0.0,309.58,12,0.66
495638,43.744362,-79.479555,199.8,0.11,309.58,-0.61,0.0,309.58,12,0.66
496720,43.744363,-79.479555,199.8,0.13,309.58,-0.55,0.0,309.58,12,0.66
498086,43.744363,-79.479556,199.5,0.09,309.58,-0.49,0.0,309.58,12,0.66
499557,43.744363,-79.479556,199.5,0.09,309.58,-0.43,0.0,309.58,12,0.66
500637,43.744364,-79.479556,199.5,0.26,309.58,-0.37,0.0,309.58,12,0.76
501717,43.744365,-79.479556,199.4,0.22,309.58,-0.31,-20.5,309.58,12,0.76
503049,43.744366,-79.479558,199.1,0.44,309.58,-0.25,-20.5,309.58,12,0.76
504554,43.744366,-79.479558,199.1,0.44,309.58,-0.19,-20.5,309.58,12,0.76
